url,name,weight,price,price_per_unit,nutritional_values
https://www.migros.ch/en/product/110164700000,Pavesi Gocciole Extra Dark,400g,4.35,1.09/100g,"{'Energy': '~ 2049 kJ (~ 489 kcal)', 'Fathigh': '~ 23 g', 'of which saturateshigh': '~ 6.2 g', 'Carbohydrate': '~ 60.7 g', 'of which sugarshigh': '~ 24 g', 'Fibre': '~ 5 g', 'Protein': '~ 7.4 g', 'Saltmedium': '~ 0.463 g'}"
https://www.migros.ch/en/product/110173200000,Galbusera Magretti Più Leggeri 6 porz.,350g,3.30,0.94/100g,{}
https://www.migros.ch/en/product/110107900000,Créa d'Or Noisette,100g,3.20,3.20/100g,"{'Energy': '2194 kJ (525 kcal)', 'Fathigh': '28 g', 'of which saturateshigh': '14 g', 'Carbohydrate': '58 g', 'of which sugarshigh': '48 g', 'Fibre': '2.6 g', 'Protein': '8.9 g', 'Saltlow': '0.3 g'}"
https://www.migros.ch/en/product/110136300000,M-Classic Amigos Milch-Schoko,150g,2.95,1.97/100g,{}
https://www.migros.ch/en/product/110109300000,Amaretti gefüllt,210g,7.20,3.43/100g,"{'Energy': '1878 kJ (448 kcal)', 'Fathigh': '20 g', 'of which saturateshigh': '9 g', 'Carbohydrate': '57 g', 'of which sugarshigh': '54 g', 'Fibre': '3.5 g', 'Protein': '5.8 g', 'Saltlow': '0.15 g'}"
https://www.migros.ch/en/product/110172900000,Ringo vaniglia 6 p.,330g,3.90,1.18/100g,"{'Energy': '~ 2106 kJ (~ 503 kcal)', 'Fathigh': '~ 23.5 g', 'of which saturatesmedium': '~ 3.9 g', 'Carbohydrate': '~ 65.9 g', 'of which sugarshigh': '~ 27 g', 'Fibre': '~ 2.8 g', 'Protein': '~ 5.5 g', 'Saltlow': '~ 0.3 g'}"
https://www.migros.ch/en/product/110184700000,Pavesi Gocciole Schokolade,500g,4.90,0.98/100g,"{'Energy': '~ 2034 kJ (~ 486 kcal)', 'Fathigh': '~ 22 g', 'of which saturateshigh': '~ 6.2 g', 'Carbohydrate': '~ 62.2 g', 'of which sugarshigh': '~ 24 g', 'Fibre': '~ 4.4 g', 'Protein': '~ 7.5 g', 'Saltmedium': '~ 0.525 g'}"
https://www.migros.ch/en/product/110189200000,Rose of Richmond Chocolate Biscuits,150g,3.40,2.27/100g,{}
https://www.migros.ch/en/product/110562500000,FARM BROTHERS CHOCO CHIP,102g,3.–,2.94/100g,"{'Energy': '~ 1955 kJ (~ 469 kcal)', 'Fathigh': '~ 20 g', 'of which saturateshigh': '~ 16 g', 'Carbohydrate': '~ 59 g', 'of which sugarsmedium': '~ 20 g', 'Fibre': '~ 7.7 g', 'Protein': '~ 1.7 g', 'Saltlow': '~ 0.17 g'}"
https://www.migros.ch/en/product/113197100000,Spitzbuben 4 Stück,200g,7.20,3.60/100g,"{'Energy': '1734 kJ (411 kcal)', 'Fatmedium': '10 g', 'of which saturatesmedium': '4 g', 'Carbohydrate': '73 g', 'of which sugarshigh': '41 g', 'Fibre': '1.4 g', 'Protein': '6.6 g', 'Saltlow': '0.2 g'}"
https://www.migros.ch/en/product/113232400000,Brownie 2er 2 Stück,180g,3.65,2.03/100g,"{'Energy': '1884 kJ (450 kcal)', 'Fathigh': '30 g', 'of which saturateshigh': '12 g', 'Carbohydrate': '39 g', 'of which sugarsmedium': '11 g', 'Fibre': '5.1 g', 'Protein': '7.4 g', 'Saltmedium': '0.32 g'}"
https://www.migros.ch/en/product/110563700000,Kinder Cards,256g,5.75,2.25/100g,"{'Energy': '~ 2135 kJ (~ 510 kcal)', 'Fathigh': '~ 26.3 g', 'of which saturateshigh': '~ 13.5 g', 'Carbohydrate': '~ 55.9 g', 'of which sugarshigh': '~ 42.9 g', 'Protein': '~ 11.5 g', 'Saltmedium': '~ 0.445 g'}"
https://www.migros.ch/en/product/110108800000,M-Classic Lebkuchenmischung,300g,4.80,1.60/100g,"{'Energy': '1807 kJ (430 kcal)', 'Fatmedium': '16 g', 'of which saturateshigh': '5.2 g', 'Carbohydrate': '64 g', 'of which sugarshigh': '46 g', 'Fibre': '3.9 g', 'Protein': '6 g', 'Saltlow': '0.15 g'}"
https://www.migros.ch/en/product/110414500000,Stieffenhofer Lebkuchen Schokolade,500g,4.20,0.84/100g,{}
https://www.migros.ch/en/product/110401800000,M-Budget · brown gingerbread,200g,1.60,0.80/100g,"{'Energy': '1536 kJ (364 kcal)', 'Fatmedium': '6.4 g', 'of which saturatesmedium': '3.3 g', 'Carbohydrate': '71 g', 'of which sugarshigh': '45 g', 'Fibre': '2.6 g', 'Protein': '4.2 g', 'Saltlow': '0.3 g'}"
https://www.migros.ch/en/product/110410700000,Sélection Elisen Lebkuchen,50g,6.50,3.90/100g,"{'Energy': '1762 kJ (422 kcal)', 'Fathigh': '22 g', 'of which saturatesmedium': '3.9 g', 'Carbohydrate': '42 g', 'of which sugarshigh': '29 g', 'Fibre': '9.9 g', 'Protein': '9.1 g', 'Saltmedium': '0.58 g'}"
https://www.migros.ch/en/product/110441400000,Lebkuchen assortiert 200g,200g,3.70,,"{'Energy': '1678 kJ (400 kcal)', 'Fatmedium': '15 g', 'of which saturatesmedium': '3.2 g', 'Carbohydrate': '55 g', 'of which sugarshigh': '36 g', 'of which polyvalents alcohols': '1.6 g', 'Fibre': '5.5 g', 'Protein': '9.1 g', 'Saltmedium': '0.45 g'}"
https://www.migros.ch/en/product/110572500000,M-Classic Bärentatzen Choco,250g,2.95,1.18/100g,"{'Energy': '1912 kJ (455 kcal)', 'Fat': '18 g', 'of which saturates': '7.8 g', 'Carbohydrate': '66 g', 'of which sugars': '39 g', 'Fibre': '2.3 g', 'Protein': '6.5 g', 'Salt': '0.16 g'}"
https://www.migros.ch/en/product/110574200000,Kinder Cards,26g,0.90,3.46/100g,"{'Energy': '~ 2157 kJ (~ 516 kcal)', 'Fathigh': '~ 26.9 g', 'of which saturateshigh': '~ 12.9 g', 'Carbohydrate': '~ 55.5 g', 'of which sugarshigh': '~ 43 g', 'Protein': '~ 11.9 g', 'Saltmedium': '~ 0.438 g'}"
https://www.migros.ch/en/product/110574100000,Oreo Pocket,66g,1.80,2.73/100g,"{'Energy': '1997 kJ (476 kcal)', 'Fathigh': '~ 20 g', 'of which saturateshigh': '~ 5.4 g', 'Carbohydrate': '~ 68 g', 'of which sugarshigh': '~ 38 g', 'Fibre': '~ 2.7 g', 'Protein': '~ 5.3 g', 'Saltmedium': '~ 0.73 g'}"
https://www.migros.ch/en/product/110124200000,Grand-Mère · Pasticceria alle mandorle,230g,4.80,2.09/100g,"{'Energy': '2078 kJ (497 kcal)', 'Fat': '25 g', 'of which saturates': '3.1 g', 'Carbohydrate': '57 g', 'of which sugars': '53 g', 'Fibre': '4.2 g', 'Protein': '9.6 g', 'Salt': '0.04 g'}"
https://www.migros.ch/en/product/110563800000,Weihnachtsbäumchen,150g,2.20,1.47/100g,"{'Energy': '2150 kJ (514 kcal)', 'Fathigh': '26 g', 'of which saturateshigh': '15 g', 'Carbohydrate': '62 g', 'of which sugarshigh': '37 g', 'Fibre': '2.1 g', 'Protein': '6.9 g', 'Saltmedium': '0.36 g'}"
https://www.migros.ch/en/product/110154500000,Läckerli Huus Flûtes de Bâle,275g,22.90,8.33/100g,"{'Energy': '~ 2100 kJ (~ 506 kcal)', 'Fathigh': '~ 25 g', 'of which saturateshigh': '~ 18 g', 'Carbohydrate': '~ 62 g', 'of which sugarshigh': '~ 41 g', 'Protein': '~ 6 g', 'Saltlow': '~ 0.1 g'}"
https://www.migros.ch/en/product/110510100000,Balocco Zero più con gocce di cioccolato,210g,2.90,1.38/100g,{}
https://www.migros.ch/en/product/110434900000,St.Galler Biberli,260g,3.60,1.38/100g,"{'Energy': '1749 kJ (415 kcal)', 'Fatmedium': '12 g', 'of which saturateslow': '1 g', 'Carbohydrate': '66 g', 'of which sugarshigh': '38 g', 'Fibre': '3.5 g', 'Protein': '9.1 g', 'Saltlow': '0.04 g'}"
https://www.migros.ch/en/product/113211000000,Oreo Donut,73g,2.20,3.01/100g,"{'Energy': '2025 kJ (485 kcal)', 'Fathigh': '28 g', 'of which saturateshigh': '14 g', 'Carbohydrate': '52 g', 'of which sugarshigh': '24 g', 'Fibre': '2.3 g', 'Protein': '5.1 g', 'Saltmedium': '0.6 g'}"
https://www.migros.ch/en/product/110413500000,Aenis Biber,75g,2.–,2.67/100g,"{'Energy': '1556 kJ (369 kcal)', 'Fatmedium': '10 g', 'of which saturateslow': '1.1 g', 'Carbohydrate': '60 g', 'of which sugarshigh': '36 g', 'Fibre': '2.5 g', 'Protein': '8.6 g', 'Saltlow': '0.07 g'}"
https://www.migros.ch/en/product/113127610000,Choc-Makrönli,300g,9.20,3.07/100g,"{'Energy': '1726 kJ (412 kcal)', 'Fathigh': '21 g', 'of which saturateshigh': '6.3 g', 'Carbohydrate': '51 g', 'of which sugarshigh': '55 g', 'Protein': '5.2 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/110113910000,Läckerli Huus Flutes mit Trüffel,180g,14.90,8.28/100g,"{'Energy': '~ 2193 kJ (~ 526 kcal)', 'Fathigh': '~ 33 g', 'of which saturateshigh': '~ 20 g', 'Carbohydrate': '~ 53 g', 'of which sugarshigh': '~ 43 g', 'Protein': '~ 4 g', 'Saltlow': '~ 0.01 g'}"
https://www.migros.ch/en/product/110574700000,Lotus Biscoff · Biscuits · with chocolate cream filling,2 x 150g,4.70,,{}
https://www.migros.ch/en/product/113132100000,Pagen Gifflar Vanille,260g,3.60,1.38/100g,"{'Energy': '1473 kJ (350 kcal)', 'Fatmedium': '11 g', 'of which saturateslow': '1.2 g', 'Carbohydrate': '54 g', 'of which sugarsmedium': '17 g', 'Fibre': '2.3 g', 'Protein': '7.6 g', 'Saltmedium': '0.46 g'}"
https://www.migros.ch/en/product/110566700000,FARM BROTHERS BIO BROWNIE ALM,135g,3.70,2.74/100g,"{'Energy': '~ 2117 kJ (~ 506 kcal)', 'Fathigh': '~ 23 g', 'of which saturateshigh': '~ 17 g', 'Carbohydrate': '~ 66 g', 'of which sugarshigh': '~ 34 g', 'Fibre': '~ 4 g', 'Protein': '~ 6.6 g', 'Saltmedium': '~ 0.5 g'}"
https://www.migros.ch/en/product/110105800000,Mandorlini,200g,3.40,1.70/100g,"{'Energy': '1980 kJ (473 kcal)', 'Fathigh': '24 g', 'of which saturatesmedium': '1.8 g', 'Carbohydrate': '55 g', 'of which sugarshigh': '55 g', 'Fibre': '4 g', 'Protein': '8.5 g', 'Saltlow': '0.17 g'}"
https://www.migros.ch/en/product/110110200000,Vicenzi Millefoglie au Chocolat,100g,2.60,2.60/100g,{}
https://www.migros.ch/en/product/110575500000,Oreo Remix Vanille - Himbeer,157g,2.75,1.75/100g,{}
https://www.migros.ch/en/product/110127300000,Mc Vitie's Dark Choc.,,2.80,,"{'Energy': '2071 kJ (495 kcal)', 'Fathigh': '~ 24.2 g', 'of which saturateshigh': '~ 12.8 g', 'Carbohydrate': '~ 60.8 g', 'of which sugarshigh': '~ 27.6 g', 'Fibre': '~ 4.2 g', 'Protein': '~ 6 g', 'Saltmedium': '~ 0.87 g'}"
https://www.migros.ch/en/product/110415600000,Migros Bio Lebkuchen Allerlei,150g,3.70,2.47/100g,"{'Energy': '1756 kJ (418 kcal)', 'Fatmedium': '14 g', 'of which saturateshigh': '8.1 g', 'Carbohydrate': '66 g', 'of which sugarshigh': '41 g', 'Fibre': '4.3 g', 'Protein': '4.8 g', 'Saltlow': '< 0.01 g'}"
https://www.migros.ch/en/product/110415500000,Mini Elisen Lebkuchen Krokant,150g,3.95,2.63/100g,"{'Energy': '1811 kJ (433 kcal)', 'Fathigh': '20 g', 'of which saturateshigh': '5.4 g', 'Carbohydrate': '51 g', 'of which sugarshigh': '45 g', 'Fibre': '5.5 g', 'Protein': '9.4 g', 'Saltmedium': '0.55 g'}"
https://www.migros.ch/en/product/110415200000,M-Classic Lebkuchensterne Zwetschge,220g,3.60,1.64/100g,"{'Energy': '1612 kJ (383 kcal)', 'Fatmedium': '12 g', 'of which saturateshigh': '7 g', 'Carbohydrate': '63 g', 'of which sugarshigh': '40 g', 'Fibre': '3.1 g', 'Protein': '4.3 g', 'Saltlow': '0.06 g'}"
https://www.migros.ch/en/product/110591600000,Mulino Bianco Molinetti,350g,3.45,0.99/100g,"{'Energy': '~ 1958 kJ (~ 467 kcal)', 'Fathigh': '~ 19 g', 'of which saturatesmedium': '~ 3.2 g', 'Carbohydrate': '~ 63 g', 'of which sugarsmedium': '~ 21 g', 'Fibre': '~ 6 g', 'Protein': '~ 8 g', 'Saltmedium': '~ 0.69 g'}"
https://www.migros.ch/en/product/110591900000,Mulino Bianco Flauti Cioccolato,280g,4.90,1.75/100g,"{'Energy': '~ 1490 kJ (~ 356 kcal)', 'Fatmedium': '~ 15.2 g', 'of which saturateshigh': '~ 6.5 g', 'Carbohydrate': '~ 44.8 g', 'of which sugarsmedium': '~ 17.4 g', 'Fibre': '~ 4.2 g', 'Protein': '~ 7.8 g', 'Saltmedium': '~ 0.313 g'}"
https://www.migros.ch/en/product/110591800000,Mulino Bianco Plumcake Classico,330g,4.90,1.48/100g,{}
https://www.migros.ch/en/product/110591700000,Mulino Bianco Cuor di mela,300g,3.45,1.15/100g,"{'Energy': '~ 1719 kJ (~ 409 kcal)', 'Fatmedium': '~ 13 g', 'of which saturatesmedium': '~ 3.3 g', 'Carbohydrate': '~ 66.5 g', 'of which sugarshigh': '~ 31 g', 'Fibre': '~ 2.8 g', 'Protein': '~ 5 g', 'Saltlow': '~ 0.275 g'}"
https://www.migros.ch/en/product/110516000000,Migros Bio Mini Elisen Lebkuchen,150g,4.95,3.30/100g,"{'Energy': '1838 kJ (441 kcal)', 'Fathigh': '24 g', 'of which saturateshigh': '5.8 g', 'Carbohydrate': '42 g', 'of which sugarshigh': '36 g', 'Fibre': '8.5 g', 'Protein': '9.9 g', 'Saltlow': '0.18 g'}"
https://www.migros.ch/en/product/110124900000,Mc Vitie's Milk Choc.,,2.80,,"{'Energy': '2071 kJ (495 kcal)', 'Fathigh': '~ 23.6 g', 'of which saturateshigh': '~ 12.4 g', 'Carbohydrate': '~ 62.2 g', 'of which sugarshigh': '~ 29.5 g', 'Fibre': '~ 3 g', 'Protein': '~ 6.7 g', 'Saltmedium': '~ 1 g'}"
https://www.migros.ch/en/product/110570600000,Gottlieber Gianduja & Orange,150g,9.90,6.60/100g,{}
https://www.migros.ch/en/product/111416300000,Birnenbrot,280g,8.80,3.14/100g,{}
https://www.migros.ch/en/product/113191000000,Bärentatze,80g,5.90,7.38/100g,{}
https://www.migros.ch/en/product/112920100000,Vachettes,170g,6.90,4.06/100g,"{'Energy': '2117 kJ (505 kcal)', 'Fathigh': '24 g', 'of which saturateshigh': '15 g', 'Carbohydrate': '64 g', 'of which sugarshigh': '28 g', 'Fibre': '2.1 g', 'Protein': '7.3 g', 'Saltlow': '0.14 g'}"
https://www.migros.ch/en/product/110321600000,Galbusera Cereali & Riso & Cacao,290g,3.90,1.34/100g,"{'Energy': '~ 1928 kJ (~ 460 kcal)', 'Fatmedium': '~ 17.5 g', 'of which saturatesmedium': '~ 3 g', 'Carbohydrate': '~ 64.8 g', 'of which sugarsmedium': '~ 21 g', 'Fibre': '~ 7 g', 'Protein': '~ 7.1 g', 'Saltmedium': '~ 0.88 g'}"
https://www.migros.ch/en/product/113121700000,Konfekt-Nüssli,720g,8.15,1.13/100g,{}
https://www.migros.ch/en/product/110186500000,Werners Magenbrot Schale,200g,3.90,1.95/100g,"{'Energy': '~ 1498 kJ (~ 353 kcal)', 'Fatlow': '~ 0.8 g', 'of which saturateslow': '~ 0.4 g', 'Carbohydrate': '~ 80 g', 'of which sugarshigh': '~ 53 g', 'Fibre': '~ 2.5 g', 'Protein': '~ 5.2 g', 'Saltlow': '~ 0.01 g'}"
https://www.migros.ch/en/product/113127110000,Choc-Makrönli,200g,7.90,3.95/100g,{}
https://www.migros.ch/en/product/113157500000,Cannoli Gianduja,200g,5.95,2.98/100g,{}
https://www.migros.ch/en/product/113157400000,Cannoli Bianchi,200g,5.95,2.98/100g,{}
https://www.migros.ch/en/product/113211500000,Biscotti cioccolato s. latte,400g,5.60,1.40/100g,"{'Energy': '1923 kJ (457 kcal)', 'Fatmedium': '16 g', 'of which saturateshigh': '14 g', 'Carbohydrate': '71 g', 'of which sugarshigh': '28 g', 'Fibre': '2.1 g', 'Protein': '6.3 g', 'Saltmedium': '0.5 g'}"
https://www.migros.ch/en/product/110107004200,Amaretti 4 Stück,200g,7.20,3.60/100g,"{'Energy': '1745 g (417 kcal)', 'Fatmedium': '15 g', 'of which saturateslow': '1.3 g', 'Carbohydrate': '60 g', 'of which sugarshigh': '59 g', 'Protein': '9 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/113226400000,Zwetschgenpastetli,80g,2.75,3.44/100g,"{'Energy': '~ 1559.2 kJ (~ 372.5 kcal)', 'Fathigh': '~ 19.5 g', 'of which saturateshigh': '~ 7.8 g', 'Carbohydrate': '~ 45.7 g', 'of which sugarshigh': '~ 22.9 g', 'Fibre': '~ 2.7 g', 'Protein': '~ 3.5 g', 'Saltmedium': '~ 0.7 g'}"
https://www.migros.ch/en/product/113233300200,Choc Fasnachtsspitzbube,190g,2.90,1.53/100g,"{'Energy': '1368 kJ (327 kcal)', 'Fat': '5.7 g', 'Carbohydrate': '64 g', 'Protein': '4.6 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/110107010000,Amaretti 4Stück,200g,7.20,3.60/100g,"{'Energy': '1745 kJ (417 kcal)', 'Fatmedium': '15 g', 'of which saturateslow': '1.3 g', 'Carbohydrate': '60 g', 'of which sugarshigh': '59 g', 'Protein': '9 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/113151100200,Schwarzwälder Cookie 120g,120g,2.70,2.25/100g,"{'Energy': '1852 kJ (442 kcal)', 'Fat': '27 g', 'Carbohydrate': '44 g', 'Protein': '5.5 g', 'Salt': '0.03 g'}"
https://www.migros.ch/en/product/113151110000,Schwarzwälder Cookies,200g,4.90,2.45/100g,"{'Energy': '1822 kJ (435 kcal)', 'Fat': '27 g', 'Carbohydrate': '43 g', 'Protein': '5.3 g', 'Salt': '0.03 g'}"
https://www.migros.ch/en/product/104235200000,Kellogg's Pop Tarts Chocotastic,384g,5.–,1.30/100g,"{'Energy': '786 kJ (186 kcal)', 'Fatmedium': '~ 4.5 g', 'of which saturatesmedium': '~ 2.3 g', 'Carbohydrate': '~ 34 g', 'of which sugarsmedium': '~ 18 g', 'Fibre': '~ 1.1 g', 'Protein': '~ 2.4 g', 'Saltmedium': '~ 0.59 g'}"
https://www.migros.ch/en/product/110568900000,M-Classic · Petit-Beurre with dark chocolate,4 x 150g,6.95,1.16/100g,"{'Energy': '2076 kJ (496 kcal)', 'Fathigh': '24 g', 'of which saturateshigh': '12 g', 'Carbohydrate': '62 g', 'of which sugarshigh': '34 g', 'Fibre': '4 g', 'Protein': '6 g', 'Saltmedium': '0.44 g'}"
https://www.migros.ch/en/product/113157300000,Cannoli al Pistacchio,200g,5.95,2.98/100g,{}
https://www.migros.ch/en/product/110577100000,M-Classic Dominosteine,250g,2.80,1.12/100g,"{'Energy': '1662 kJ (395 kcal)', 'Fatmedium': '12 g', 'of which saturateshigh': '6.5 g', 'Carbohydrate': '67 g', 'of which sugarshigh': '58 g', 'Fibre': '2.9 g', 'Protein': '3.3 g', 'Saltlow': '0.12 g'}"
https://www.migros.ch/en/product/110563300000,Ovomaltine Crunchy Biscuit,62g,1.75,2.82/100g,"{'Energy': '~ 2096 kJ (~ 500 kcal)', 'Fathigh': '~ 23.5 g', 'of which saturateshigh': '~ 14.2 g', 'Carbohydrate': '~ 63.5 g', 'of which sugarshigh': '~ 33 g', 'Fibre': '~ 2.4 g', 'Protein': '~ 7.5 g', 'Saltmedium': '~ 0.6 g', 'Vitamin A': '~ 150 µg', 'Vitamin E': '~ 3.8 mg', 'Vitamin C': '~ 21 mg', 'Vitamin B1 (thiamin)': '~ 0.4 mg', 'Vitamin B2 (riboflavin)': '~ 0.65 mg', 'Niacin': '~ 7 mg', 'Vitamin B6': '~ 0.63 mg', 'Vitamin B12': '~ 0.4 µg', 'Biotin': '~ 13 µg', 'Pantothenic acid': '~ 2.1 mg', 'Calcium': '~ 110 mg', 'Phosphorus': '~ 280 mg', 'Magnesium': '~ 79 mg', 'folic acid': '~ 58 µg'}"
https://www.migros.ch/en/product/110580100000,Tradition - Biscuits · biscuit assortment,100g,4.20,4.20/100g,"{'Energy': '2106 kJ (503 kcal)', 'Fat': '25 g', 'of which saturates': '12 g', 'Carbohydrate': '61 g', 'of which sugars': '30 g', 'Fibre': '2.6 g', 'Protein': '7.2 g', 'Salt': '0.39 g'}"
https://www.migros.ch/en/product/110132500000,Fior di Cantuccini · Pastry with almonds,300g,3.75,1.25/100g,{}
https://www.migros.ch/en/product/110182900000,Migros Bio · Petit beurre · Wholemeal,230g,3.60,1.57/100g,"{'Energy': '1955 kJ (466 kcal)', 'Fat': '18 g', 'of which saturates': '10 g', 'Carbohydrate': '63 g', 'of which sugars': '19 g', 'Fibre': '6 g', 'Protein': '10 g', 'Salt': '0.75 g'}"
https://www.migros.ch/en/product/110518300000,M-Classic · Confectionery wafers · Chocolate,235g,1.95,0.83/100g,"{'Energy': '2131 kJ (510 kcal)', 'Fathigh': '26 g', 'of which saturateshigh': '17 g', 'Carbohydrate': '61 g', 'of which sugarshigh': '36 g', 'Fibre': '4.2 g', 'Protein': '5.8 g', 'Saltlow': '0.14 g'}"
https://www.migros.ch/en/product/110165400000,Meringues bowls,120g,3.95,3.29/100g,"{'Energy': '1666 kJ (392 kcal)', 'Fatlow': '0 g', 'of which saturateslow': '0 g', 'Carbohydrate': '93 g', 'of which sugarshigh': '93 g', 'Fibre': '0 g', 'Protein': '5 g', 'Saltlow': '0.25 g'}"
https://www.migros.ch/en/product/110500800000,Alnatura · oat biscuit,330g,3.30,1.–/100g,"{'Energy': '~ 2093 kJ (~ 500 kcal)', 'Fathigh': '~ 24 g', 'of which saturateshigh': '~ 10 g', 'Carbohydrate': '~ 63 g', 'of which sugarshigh': '~ 27 g', 'Fibre': '~ 3.3 g', 'Protein': '~ 6.3 g', 'Saltmedium': '~ 0.5 g'}"
https://www.migros.ch/en/product/110123900000,Finest treats,300g,3.95,1.32/100g,"{'Energy': '1823 kJ (432 kcal)', 'Fatmedium': '7.7 g', 'of which saturateslow': '0.6 g', 'Carbohydrate': '80 g', 'of which sugarshigh': '59 g', 'Fibre': '3.8 g', 'Protein': '7.5 g', 'Saltlow': '0.07 g'}"
https://www.migros.ch/en/product/113108800000,American Favorites Cookie,76g,1.95,2.57/100g,"{'Energy': '2042 kJ (488 kcal)', 'Fathigh': '23 g', 'of which saturateshigh': '15 g', 'Carbohydrate': '64 g', 'of which sugarshigh': '40 g', 'Fibre': '2.5 g', 'Protein': '4.9 g', 'Saltmedium': '0.49 g'}"
https://www.migros.ch/en/product/110187400000,Walkers Toffee & Pecan Biscuits,150g,4.60,3.07/100g,"{'Energy': '~ 2138 kJ (~ 511 kcal)', 'Fathigh': '~ 26 g', 'of which saturateshigh': '~ 7.1 g', 'Carbohydrate': '~ 63.4 g', 'of which sugarshigh': '~ 32.4 g', 'Fibre': '~ 1.7 g', 'Protein': '~ 5 g', 'Saltmedium': '~ 0.65 g'}"
https://www.migros.ch/en/product/113124900000,American Favorites Brownie,76g,1.95,2.57/100g,"{'Energy': '2039 kJ (490 kcal)', 'Fathigh': '32 g', 'of which saturateshigh': '14 g', 'Carbohydrate': '42 g', 'of which sugarshigh': '32 g', 'Fibre': '4.2 g', 'Protein': '6.1 g', 'Saltmedium': '0.31 g'}"
https://www.migros.ch/en/product/113662300000,Bio Cake Stück Apfel,80g,2.80,3.50/100g,"{'Energy': '1806 kJ (434 kcal)', 'Fathigh': '30 g', 'of which saturatesmedium': '3.5 g', 'Carbohydrate': '36 g', 'of which sugarsmedium': '21 g', 'Fibre': '1.1 g', 'Protein': '4.4 g', 'Saltmedium': '0.61 g'}"
https://www.migros.ch/en/product/110434600000,Birnenweggli,50g,1.–,2.–/100g,"{'Energy': '1264 kJ (301 kcal)', 'Fatmedium': '10 g', 'of which saturateshigh': '6 g', 'Carbohydrate': '46 g', 'of which sugarshigh': '23 g', 'Fibre': '6.5 g', 'Protein': '3.5 g', 'Saltmedium': '0.6 g'}"
https://www.migros.ch/en/product/110566600000,FARM BROTHERS BIO COCO CHOCO,135g,3.70,2.74/100g,{}
https://www.migros.ch/en/product/110172500000,Cashew Cookies,230g,3.50,1.52/100g,"{'Energy': '2041 kJ (488 kcal)', 'Fathigh': '24 g', 'of which saturateshigh': '13 g', 'Carbohydrate': '57 g', 'of which sugarsmedium': '21 g', 'Fibre': '1.8 g', 'Protein': '10 g', 'Saltlow': '0.26 g'}"
https://www.migros.ch/en/product/113109805200,Cookie Choco,80g,2.–,2.50/100g,{}
https://www.migros.ch/en/product/110109200000,Almond biscuits · amaretti,180g,3.90,2.17/100g,"{'Energy': '2006 kJ (478 kcal)', 'Fathigh': '19 g', 'of which saturateslow': '1.5 g', 'Carbohydrate': '63 g', 'of which sugarshigh': '61 g', 'Fibre': '3.7 g', 'Protein': '11 g', 'Saltlow': '0.08 g'}"
https://www.migros.ch/en/product/110170700000,Tradition - Biscuits · Chocolate cakes,150g,4.20,2.80/100g,"{'Energy': '1946 kJ (465 kcal)', 'Fat': '25 g', 'of which saturates': '14 g', 'Carbohydrate': '53 g', 'of which sugars': '33 g', 'Fibre': '2.8 g', 'Protein': '5.9 g', 'Salt': '0.21 g'}"
https://www.migros.ch/en/product/110577000000,Lotus Biscoff · Biscuits · with Biscoff cream filling,150g,2.95,1.97/100g,"{'Energy': '~ 2186 kJ (~ 522 kcal)', 'Fathigh': '~ 27 g', 'of which saturateshigh': '~ 12 g', 'Carbohydrate': '~ 66 g', 'of which sugarshigh': '~ 35 g', 'Fibre': '~ 1.2 g', 'Protein': '~ 4.3 g', 'Saltmedium': '~ 0.82 g'}"
https://www.migros.ch/en/product/110540900000,Créa d'Or · Pastry Herzli,100g,2.60,2.60/100g,"{'Energy': '2052 kJ (490 kcal)', 'Fathigh': '23 g', 'of which saturateshigh': '14 g', 'Carbohydrate': '63 g', 'of which sugarshigh': '35 g', 'Fibre': '1 g', 'Protein': '7.2 g', 'Saltmedium': '0.57 g'}"
https://www.migros.ch/en/product/110142700000,Soft gingerbread treats,,,,"{'Energy': '1691 kJ (401 kcal)', 'Fatmedium': '9 g', 'of which saturateslow': '0.7 g', 'Carbohydrate': '72 g', 'of which sugarshigh': '50 g', 'Fibre': '3.1 g', 'Protein': '6.4 g', 'Saltlow': '0.05 g'}"
https://www.migros.ch/en/product/110518200000,M-Classic · Confectionery wafers · Vanilla,235g,1.95,0.83/100g,"{'Energy': '2207 kJ (528 kcal)', 'Fathigh': '28 g', 'of which saturateshigh': '16 g', 'Carbohydrate': '63 g', 'of which sugarshigh': '36 g', 'Fibre': '1.4 g', 'Protein': '5.2 g', 'Saltlow': '0.2 g'}"
https://www.migros.ch/en/product/110540800000,Créa d'Or · Biscuits with milk chocolate · Rondo,100g,2.80,2.80/100g,"{'Energy': '2219 kJ (531 kcal)', 'Fathigh': '29 g', 'of which saturateshigh': '16 g', 'Carbohydrate': '59 g', 'of which sugarshigh': '34 g', 'Fibre': '1.9 g', 'Protein': '7.5 g', 'Saltlow': '0.23 g'}"
https://www.migros.ch/en/product/110109600000,Christmas Bakery · coloris,250g,3.60,1.44/100g,"{'Energy': '2110 kJ (504 kcal)', 'Fat': '24 g', 'of which saturates': '11 g', 'Carbohydrate': '64 g', 'of which sugars': '32 g', 'Fibre': '3.2 g', 'Protein': '6.4 g', 'Salt': '0.27 g'}"
